comment_id,issue_key,author,comment_date,comment
COM-06502,BANK-1957,user0017,2026-05-11,Le problème est reproduit en environnement de test.
COM-06503,DATA-1764,user0045,2025-10-22,Il faut vérifier ce comportement.
COM-06504,PORTAL-4713,user0049,2026-06-12,Attention au délai prévu.
COM-06505,BANK-3487,user0044,2025-12-27,Le développement avance correctement.
COM-06506,CRM-379,user0023,2025-12-20,Le problème semble corrigé.
COM-06507,BANK-3979,user0049,2026-06-27,Le client demande une modification.
COM-06508,DATA-4795,user0041,2026-05-31,Tests complémentaires nécessaires.
COM-06509,BI-2518,user0023,2026-01-13,Correction proposée dans la prochaine version.
COM-06510,DATA-805,user0007,2026-02-04,Le développement avance correctement.
COM-06511,MOB-1267,user0038,2026-05-19,Le développement avance correctement.
COM-06512,CLOUD-1692,user0026,2025-09-22,Attention au délai prévu.
COM-06513,PORTAL-4116,user0018,2026-01-01,Le développement avance correctement.
COM-06514,ERP-3938,user0020,2025-09-26,Il faut vérifier ce comportement.
COM-06515,SEC-4594,user0016,2026-09-06,Le problème semble corrigé.
COM-06516,BI-3610,user0029,2026-01-03,Correction proposée dans la prochaine version.
COM-06517,CRM-1010,user0034,2026-05-15,Besoin de plus d'informations.
COM-06518,CLOUD-4612,user0035,2026-02-22,Besoin de plus d'informations.
COM-06519,ERP-4405,user0005,2026-02-08,Il faut vérifier ce comportement.
COM-06520,CRM-862,user0014,2025-10-25,Le problème est reproduit en environnement de test.
COM-06521,MOB-3594,user0036,2026-02-08,La fonctionnalité est prête pour les tests.
COM-06522,MOB-4517,user0044,2026-01-25,Le problème est reproduit en environnement de test.
COM-06523,CLOUD-611,user0003,2026-04-16,Attention au délai prévu.
COM-06524,PORTAL-1308,user0027,2026-01-04,Il faut vérifier ce comportement.
COM-06525,ERP-1050,user0025,2025-12-23,Le problème est reproduit en environnement de test.
COM-06526,ECOM-2314,user0002,2026-07-03,Le problème semble corrigé.
COM-06527,CLOUD-1386,user0044,2026-02-22,Attention au délai prévu.
COM-06528,ECOM-241,user0010,2026-04-23,Attention au délai prévu.
COM-06529,MOB-1331,user0019,2026-02-05,Tests complémentaires nécessaires.
COM-06530,ECOM-4458,user0032,2026-05-11,Le problème est reproduit en environnement de test.
COM-06531,CLOUD-2505,user0038,2026-01-19,La fonctionnalité est prête pour les tests.
COM-06532,CRM-4127,user0004,2026-08-12,Attention au délai prévu.
COM-06533,MOB-4981,user0049,2026-06-18,La fonctionnalité est prête pour les tests.
COM-06534,CLOUD-1743,user0001,2026-04-07,Le problème est reproduit en environnement de test.
COM-06535,BI-389,user0041,2025-11-21,Correction proposée dans la prochaine version.
COM-06536,BANK-1707,user0005,2026-08-17,La fonctionnalité est prête pour les tests.
COM-06537,ERP-2478,user0008,2026-01-21,Correction proposée dans la prochaine version.
COM-06538,BANK-4640,user0013,2025-09-29,Le problème semble corrigé.
COM-06539,BI-2907,user0002,2025-11-13,Correction proposée dans la prochaine version.
COM-06540,ECOM-3761,user0037,2026-06-11,Besoin de plus d'informations.
COM-06541,BANK-87,user0013,2025-12-05,La fonctionnalité est prête pour les tests.
COM-06542,BANK-2476,user0038,2026-07-01,Il faut vérifier ce comportement.
COM-06543,ECOM-2963,user0046,2025-12-29,Besoin de plus d'informations.
COM-06544,CLOUD-2640,user0008,2026-03-02,Le client demande une modification.
COM-06545,BANK-109,user0018,2026-03-01,Le client demande une modification.
COM-06546,BANK-2488,user0050,2025-12-29,La fonctionnalité est prête pour les tests.
COM-06547,ECOM-1689,user0032,2025-12-09,Attention au délai prévu.
COM-06548,BANK-498,user0043,2026-08-12,Le développement avance correctement.
COM-06549,PORTAL-3367,user0031,2026-02-25,Besoin de plus d'informations.
COM-06550,SEC-1963,user0014,2026-05-29,Le développement avance correctement.
COM-06551,BANK-3178,user0026,2026-08-21,La fonctionnalité est prête pour les tests.
COM-06552,PORTAL-2820,user0027,2026-08-27,Le problème est reproduit en environnement de test.
COM-06553,SEC-760,user0010,2026-06-20,Attention au délai prévu.
COM-06554,MOB-785,user0013,2026-02-09,Besoin de plus d'informations.
COM-06555,DATA-685,user0026,2026-02-27,Le client demande une modification.
COM-06556,MOB-152,user0016,2026-06-29,Le problème est reproduit en environnement de test.
COM-06557,CRM-2200,user0036,2025-10-22,Besoin de plus d'informations.
COM-06558,SEC-1622,user0023,2026-04-06,Besoin de plus d'informations.
COM-06559,ERP-210,user0003,2026-07-04,Le développement avance correctement.
COM-06560,CRM-3807,user0005,2025-12-02,Il faut vérifier ce comportement.
COM-06561,ERP-3524,user0048,2026-05-18,Tests complémentaires nécessaires.
COM-06562,ERP-688,user0029,2026-06-07,Le client demande une modification.
COM-06563,ECOM-820,user0036,2026-06-23,Besoin de plus d'informations.
COM-06564,ECOM-4175,user0028,2025-12-05,Il faut vérifier ce comportement.
COM-06565,MOB-2295,user0036,2026-06-18,Besoin de plus d'informations.
COM-06566,CLOUD-1665,user0006,2026-05-11,Le client demande une modification.
COM-06567,DATA-3495,user0001,2025-11-01,Il faut vérifier ce comportement.
COM-06568,ERP-406,user0017,2026-05-15,Besoin de plus d'informations.
COM-06569,BANK-2988,user0032,2026-02-26,La fonctionnalité est prête pour les tests.
COM-06570,ECOM-1591,user0005,2026-02-16,Le client demande une modification.
COM-06571,SEC-1935,user0001,2025-12-07,Il faut vérifier ce comportement.
COM-06572,CLOUD-3848,user0049,2026-05-16,Il faut vérifier ce comportement.
COM-06573,ERP-892,user0003,2026-05-11,Attention au délai prévu.
COM-06574,PORTAL-2723,user0033,2025-10-06,Correction proposée dans la prochaine version.
COM-06575,BI-4332,user0023,2025-12-12,Le problème est reproduit en environnement de test.
COM-06576,CLOUD-3675,user0030,2026-05-09,Le problème est reproduit en environnement de test.
COM-06577,PORTAL-4474,user0012,2026-05-01,Le problème semble corrigé.
COM-06578,MOB-4650,user0032,2026-05-31,La fonctionnalité est prête pour les tests.
COM-06579,ECOM-4109,user0041,2025-10-23,La fonctionnalité est prête pour les tests.
COM-06580,CRM-2719,user0007,2025-10-28,Le problème est reproduit en environnement de test.
COM-06581,PORTAL-1343,user0047,2026-09-04,Le client demande une modification.
COM-06582,BANK-2316,user0039,2026-05-07,Le client demande une modification.
COM-06583,CLOUD-4285,user0045,2025-11-11,Le problème semble corrigé.
COM-06584,SEC-4020,user0004,2026-03-05,Tests complémentaires nécessaires.
COM-06585,DATA-1750,user0018,2026-02-05,Attention au délai prévu.
COM-06586,CRM-3708,user0019,2026-09-07,Le client demande une modification.
COM-06587,DATA-4153,user0019,2026-03-20,Attention au délai prévu.
COM-06588,BI-4874,user0001,2026-08-02,Tests complémentaires nécessaires.
COM-06589,BANK-1628,user0042,2026-04-10,Attention au délai prévu.
COM-06590,CRM-1997,user0025,2025-09-28,Attention au délai prévu.
COM-06591,BI-1414,user0004,2025-11-27,La fonctionnalité est prête pour les tests.
COM-06592,CRM-3689,user0048,2026-02-06,Le développement avance correctement.
COM-06593,BI-2185,user0011,2025-11-25,Besoin de plus d'informations.
COM-06594,PORTAL-4474,user0029,2026-02-23,Besoin de plus d'informations.
COM-06595,DATA-963,user0047,2026-04-14,Il faut vérifier ce comportement.
COM-06596,CRM-1533,user0030,2025-10-15,Le problème semble corrigé.
COM-06597,PORTAL-572,user0025,2025-11-27,Il faut vérifier ce comportement.
COM-06598,CRM-1624,user0007,2025-09-28,Attention au délai prévu.
COM-06599,ERP-4115,user0035,2026-06-29,Le problème semble corrigé.
COM-06600,PORTAL-855,user0014,2026-09-08,Tests complémentaires nécessaires.
COM-06601,MOB-4620,user0003,2026-03-16,Il faut vérifier ce comportement.
COM-06602,CLOUD-3632,user0033,2025-12-08,La fonctionnalité est prête pour les tests.
COM-06603,CLOUD-2661,user0028,2026-07-13,Attention au délai prévu.
COM-06604,ERP-2712,user0030,2025-11-07,Le problème est reproduit en environnement de test.
COM-06605,CRM-300,user0002,2025-11-19,Besoin de plus d'informations.
COM-06606,CLOUD-715,user0041,2026-03-18,Le problème est reproduit en environnement de test.
COM-06607,CRM-379,user0033,2025-12-22,Il faut vérifier ce comportement.
COM-06608,CRM-1878,user0016,2026-03-20,Le problème est reproduit en environnement de test.
COM-06609,ERP-2322,user0008,2026-08-04,Le problème est reproduit en environnement de test.
COM-06610,ECOM-2624,user0019,2026-08-01,Tests complémentaires nécessaires.
COM-06611,CLOUD-3481,user0001,2026-04-17,Il faut vérifier ce comportement.
COM-06612,SEC-1694,user0016,2026-03-19,Le client demande une modification.
COM-06613,BANK-4392,user0049,2026-06-28,La fonctionnalité est prête pour les tests.
COM-06614,MOB-1555,user0026,2026-08-30,Le problème semble corrigé.
COM-06615,BANK-818,user0037,2026-04-01,Le développement avance correctement.
COM-06616,BI-4779,user0035,2026-08-23,Besoin de plus d'informations.
COM-06617,ECOM-3750,user0028,2026-08-20,Besoin de plus d'informations.
COM-06618,PORTAL-2362,user0037,2026-09-14,Attention au délai prévu.
COM-06619,BANK-3704,user0006,2026-07-24,Tests complémentaires nécessaires.
COM-06620,SEC-2131,user0049,2026-02-20,Besoin de plus d'informations.
COM-06621,SEC-746,user0010,2026-02-13,La fonctionnalité est prête pour les tests.
COM-06622,PORTAL-342,user0045,2026-04-02,Tests complémentaires nécessaires.
COM-06623,DATA-1992,user0031,2026-07-14,Le développement avance correctement.
COM-06624,PORTAL-314,user0039,2026-09-12,Il faut vérifier ce comportement.
COM-06625,BI-672,user0008,2025-11-03,Attention au délai prévu.
COM-06626,BI-2587,user0013,2026-02-28,Besoin de plus d'informations.
COM-06627,MOB-3918,user0022,2025-12-24,Le client demande une modification.
COM-06628,ERP-3434,user0012,2025-12-01,Le problème semble corrigé.
COM-06629,CRM-2466,user0003,2026-04-16,Attention au délai prévu.
COM-06630,BANK-864,user0025,2026-04-24,Correction proposée dans la prochaine version.
COM-06631,SEC-1508,user0046,2025-09-16,Le problème semble corrigé.
COM-06632,SEC-1691,user0037,2026-02-27,Attention au délai prévu.
COM-06633,CRM-4019,user0029,2026-03-20,La fonctionnalité est prête pour les tests.
COM-06634,SEC-4070,user0012,2026-07-20,Tests complémentaires nécessaires.
COM-06635,DATA-4415,user0023,2025-11-21,Le client demande une modification.
COM-06636,CLOUD-130,user0030,2026-09-07,Il faut vérifier ce comportement.
COM-06637,BI-2443,user0037,2026-03-04,Tests complémentaires nécessaires.
COM-06638,BANK-651,user0036,2026-06-04,Tests complémentaires nécessaires.
COM-06639,BI-823,user0028,2026-08-20,Le problème est reproduit en environnement de test.
COM-06640,DATA-765,user0024,2026-07-18,Le problème est reproduit en environnement de test.
COM-06641,CRM-4928,user0016,2026-05-12,Le problème semble corrigé.
COM-06642,CRM-1218,user0015,2026-05-31,Il faut vérifier ce comportement.
COM-06643,BANK-2553,user0005,2026-03-29,Le développement avance correctement.
COM-06644,BI-2361,user0042,2026-05-11,Attention au délai prévu.
COM-06645,BI-4436,user0029,2026-04-12,Il faut vérifier ce comportement.
COM-06646,MOB-2869,user0050,2026-08-31,Attention au délai prévu.
COM-06647,BANK-738,user0010,2025-11-12,Le problème est reproduit en environnement de test.
COM-06648,PORTAL-51,user0028,2026-05-12,Attention au délai prévu.
COM-06649,CLOUD-3675,user0005,2026-07-26,La fonctionnalité est prête pour les tests.
COM-06650,DATA-3011,user0044,2025-11-20,La fonctionnalité est prête pour les tests.
COM-06651,ECOM-3257,user0022,2026-04-22,Le développement avance correctement.
COM-06652,MOB-2136,user0043,2025-09-23,Attention au délai prévu.
COM-06653,CLOUD-3622,user0025,2025-09-18,La fonctionnalité est prête pour les tests.
COM-06654,BI-2783,user0003,2026-01-27,La fonctionnalité est prête pour les tests.
COM-06655,CRM-3581,user0004,2025-12-14,La fonctionnalité est prête pour les tests.
COM-06656,MOB-3790,user0009,2026-09-03,Correction proposée dans la prochaine version.
COM-06657,ERP-3094,user0041,2026-07-23,Le client demande une modification.
COM-06658,MOB-3918,user0020,2026-07-17,Le problème semble corrigé.
COM-06659,MOB-1985,user0001,2026-06-18,Tests complémentaires nécessaires.
COM-06660,ERP-1039,user0037,2026-03-22,Le développement avance correctement.
COM-06661,ERP-3937,user0028,2026-04-28,Besoin de plus d'informations.
COM-06662,ERP-661,user0045,2026-05-22,Le client demande une modification.
COM-06663,ERP-3584,user0011,2025-10-05,Correction proposée dans la prochaine version.
COM-06664,DATA-2654,user0007,2026-01-12,Il faut vérifier ce comportement.
COM-06665,SEC-4199,user0011,2026-06-12,Le problème est reproduit en environnement de test.
COM-06666,SEC-1399,user0018,2026-03-26,Le problème semble corrigé.
COM-06667,PORTAL-4512,user0020,2026-01-03,La fonctionnalité est prête pour les tests.
COM-06668,BANK-4379,user0008,2026-03-13,Tests complémentaires nécessaires.
COM-06669,DATA-2616,user0044,2026-01-16,Le problème est reproduit en environnement de test.
COM-06670,BANK-3635,user0030,2025-11-06,Il faut vérifier ce comportement.
COM-06671,CLOUD-621,user0016,2026-07-31,Il faut vérifier ce comportement.
COM-06672,CRM-2846,user0008,2026-05-19,Besoin de plus d'informations.
COM-06673,MOB-3556,user0031,2026-02-28,Le problème semble corrigé.
COM-06674,CRM-4481,user0010,2026-06-21,Correction proposée dans la prochaine version.
COM-06675,PORTAL-2927,user0024,2026-06-03,Il faut vérifier ce comportement.
COM-06676,MOB-1802,user0023,2026-04-09,Correction proposée dans la prochaine version.
COM-06677,PORTAL-1453,user0030,2026-04-20,La fonctionnalité est prête pour les tests.
COM-06678,MOB-4835,user0009,2025-11-20,Correction proposée dans la prochaine version.
COM-06679,CRM-2875,user0006,2025-12-03,Tests complémentaires nécessaires.
COM-06680,ECOM-4855,user0019,2025-12-14,Le développement avance correctement.
COM-06681,BI-1828,user0033,2026-01-02,Le développement avance correctement.
COM-06682,SEC-3887,user0036,2026-01-18,Besoin de plus d'informations.
COM-06683,CLOUD-4182,user0021,2026-06-27,Il faut vérifier ce comportement.
COM-06684,MOB-2455,user0043,2026-01-19,La fonctionnalité est prête pour les tests.
COM-06685,ECOM-2024,user0043,2026-06-19,Le problème semble corrigé.
COM-06686,SEC-4568,user0021,2026-04-21,Le problème est reproduit en environnement de test.
COM-06687,MOB-4212,user0014,2026-03-23,Le problème semble corrigé.
COM-06688,ECOM-3115,user0025,2026-03-18,Le client demande une modification.
COM-06689,SEC-3788,user0002,2026-05-17,Tests complémentaires nécessaires.
COM-06690,BI-4166,user0027,2026-05-12,Correction proposée dans la prochaine version.
COM-06691,ECOM-3454,user0030,2026-05-20,Tests complémentaires nécessaires.
COM-06692,ECOM-2083,user0014,2026-08-28,Correction proposée dans la prochaine version.
COM-06693,ERP-4621,user0021,2025-11-24,Tests complémentaires nécessaires.
COM-06694,DATA-2805,user0047,2025-11-08,Attention au délai prévu.
COM-06695,PORTAL-2254,user0010,2025-12-03,Le problème est reproduit en environnement de test.
COM-06696,ERP-1868,user0005,2026-06-26,Le client demande une modification.
COM-06697,BI-2395,user0038,2026-01-26,Le développement avance correctement.
COM-06698,MOB-4367,user0005,2025-10-15,Besoin de plus d'informations.
COM-06699,CLOUD-1468,user0009,2025-10-09,La fonctionnalité est prête pour les tests.
COM-06700,PORTAL-4225,user0004,2026-06-10,Correction proposée dans la prochaine version.
COM-06701,SEC-4751,user0046,2025-11-28,Besoin de plus d'informations.
COM-06702,CLOUD-1085,user0031,2026-06-27,Le problème semble corrigé.
COM-06703,MOB-904,user0040,2025-10-12,Attention au délai prévu.
COM-06704,BANK-1492,user0014,2026-04-15,Attention au délai prévu.
COM-06705,CRM-2417,user0037,2026-01-03,La fonctionnalité est prête pour les tests.
COM-06706,MOB-3184,user0039,2026-09-04,Il faut vérifier ce comportement.
COM-06707,MOB-3821,user0021,2025-09-27,Besoin de plus d'informations.
COM-06708,ECOM-4133,user0017,2025-12-01,Le développement avance correctement.
COM-06709,CLOUD-677,user0014,2025-10-08,Attention au délai prévu.
COM-06710,ERP-3507,user0009,2026-05-18,Le problème est reproduit en environnement de test.
COM-06711,ERP-459,user0028,2025-10-02,Correction proposée dans la prochaine version.
COM-06712,DATA-1633,user0026,2026-09-09,Le développement avance correctement.
COM-06713,SEC-3298,user0026,2025-12-16,Le développement avance correctement.
COM-06714,MOB-1501,user0031,2026-02-27,La fonctionnalité est prête pour les tests.
COM-06715,CRM-4927,user0018,2026-04-04,La fonctionnalité est prête pour les tests.
COM-06716,BANK-2170,user0010,2026-04-03,La fonctionnalité est prête pour les tests.
COM-06717,ERP-1901,user0047,2026-03-06,Correction proposée dans la prochaine version.
COM-06718,ECOM-4089,user0038,2025-10-14,Le problème semble corrigé.
COM-06719,ERP-210,user0049,2025-10-03,La fonctionnalité est prête pour les tests.
COM-06720,CLOUD-2019,user0003,2025-12-23,Le problème semble corrigé.
COM-06721,BI-705,user0028,2026-06-24,Tests complémentaires nécessaires.
COM-06722,ERP-2565,user0031,2025-10-05,Le problème semble corrigé.
COM-06723,MOB-3672,user0010,2026-06-30,Correction proposée dans la prochaine version.
COM-06724,SEC-191,user0030,2026-01-29,Le client demande une modification.
COM-06725,CLOUD-2550,user0022,2025-10-12,Tests complémentaires nécessaires.
COM-06726,ECOM-4112,user0013,2026-07-20,Le développement avance correctement.
COM-06727,CRM-2875,user0007,2026-08-18,Le problème est reproduit en environnement de test.
COM-06728,ECOM-1482,user0002,2025-12-03,Attention au délai prévu.
COM-06729,ECOM-1552,user0035,2026-07-09,Besoin de plus d'informations.
COM-06730,BI-482,user0029,2025-10-29,Le problème semble corrigé.
COM-06731,SEC-717,user0023,2026-04-18,Tests complémentaires nécessaires.
COM-06732,PORTAL-1531,user0005,2026-03-06,Le problème semble corrigé.
COM-06733,CLOUD-970,user0025,2026-08-21,Tests complémentaires nécessaires.
COM-06734,MOB-3844,user0031,2025-10-19,La fonctionnalité est prête pour les tests.
COM-06735,BI-1102,user0049,2026-06-08,La fonctionnalité est prête pour les tests.
COM-06736,ERP-3649,user0019,2025-12-04,Attention au délai prévu.
COM-06737,PORTAL-2176,user0006,2026-03-30,La fonctionnalité est prête pour les tests.
COM-06738,MOB-3826,user0017,2026-03-02,Le problème semble corrigé.
COM-06739,CLOUD-107,user0033,2025-12-16,Attention au délai prévu.
COM-06740,CRM-3137,user0013,2026-07-08,Il faut vérifier ce comportement.
COM-06741,BI-3535,user0046,2025-12-24,Le client demande une modification.
COM-06742,SEC-4336,user0041,2025-11-17,Tests complémentaires nécessaires.
COM-06743,CRM-2992,user0040,2026-06-24,Correction proposée dans la prochaine version.
COM-06744,PORTAL-2790,user0015,2026-05-07,Attention au délai prévu.
COM-06745,PORTAL-997,user0004,2025-09-18,Correction proposée dans la prochaine version.
COM-06746,ERP-4359,user0029,2025-10-07,Le client demande une modification.
COM-06747,PORTAL-4512,user0029,2026-06-25,Il faut vérifier ce comportement.
COM-06748,ECOM-3199,user0017,2025-10-22,Le client demande une modification.
COM-06749,SEC-2845,user0026,2026-06-13,Tests complémentaires nécessaires.
COM-06750,MOB-237,user0010,2025-09-29,Le développement avance correctement.
COM-06751,BANK-331,user0022,2026-03-21,Correction proposée dans la prochaine version.
COM-06752,ERP-2003,user0008,2026-06-23,Attention au délai prévu.
COM-06753,PORTAL-2321,user0001,2026-07-13,Le développement avance correctement.
COM-06754,ECOM-3829,user0037,2026-07-12,Attention au délai prévu.
COM-06755,CLOUD-3038,user0033,2026-03-04,Tests complémentaires nécessaires.
COM-06756,ECOM-538,user0019,2025-10-03,Tests complémentaires nécessaires.
COM-06757,ECOM-3670,user0026,2026-09-06,La fonctionnalité est prête pour les tests.
COM-06758,ECOM-655,user0037,2026-03-15,Le développement avance correctement.
COM-06759,DATA-819,user0031,2026-03-17,Le client demande une modification.
COM-06760,CRM-4708,user0039,2026-03-03,Correction proposée dans la prochaine version.
COM-06761,PORTAL-4225,user0013,2026-04-29,Besoin de plus d'informations.
COM-06762,MOB-4772,user0029,2025-10-07,Le problème semble corrigé.
COM-06763,BANK-2822,user0031,2025-12-19,Le développement avance correctement.
COM-06764,PORTAL-4097,user0017,2025-12-13,Besoin de plus d'informations.
COM-06765,BANK-455,user0029,2026-03-10,Tests complémentaires nécessaires.
COM-06766,CRM-3650,user0029,2026-05-22,Le développement avance correctement.
COM-06767,BI-208,user0019,2026-06-06,Le problème est reproduit en environnement de test.
COM-06768,DATA-2886,user0043,2025-11-19,Le problème est reproduit en environnement de test.
COM-06769,ECOM-3802,user0048,2025-12-06,Attention au délai prévu.
COM-06770,SEC-3063,user0038,2026-05-14,La fonctionnalité est prête pour les tests.
COM-06771,ECOM-1900,user0047,2025-11-19,Le client demande une modification.
COM-06772,MOB-1011,user0004,2025-12-15,Besoin de plus d'informations.
COM-06773,ECOM-2310,user0020,2026-09-13,Correction proposée dans la prochaine version.
COM-06774,ECOM-441,user0013,2026-04-05,Le problème est reproduit en environnement de test.
COM-06775,PORTAL-171,user0036,2026-03-06,Il faut vérifier ce comportement.
COM-06776,CRM-2137,user0002,2025-11-27,Il faut vérifier ce comportement.
COM-06777,SEC-4226,user0018,2025-10-17,Il faut vérifier ce comportement.
COM-06778,MOB-4552,user0026,2025-11-15,Le client demande une modification.
COM-06779,PORTAL-1531,user0010,2026-03-19,Correction proposée dans la prochaine version.
COM-06780,PORTAL-3020,user0038,2026-02-23,Attention au délai prévu.
COM-06781,ERP-221,user0023,2026-08-31,Correction proposée dans la prochaine version.
COM-06782,CRM-4616,user0027,2026-02-12,Le problème est reproduit en environnement de test.
COM-06783,ERP-2461,user0033,2026-09-13,Tests complémentaires nécessaires.
COM-06784,SEC-4026,user0021,2026-08-10,Le client demande une modification.
COM-06785,ERP-4224,user0011,2026-05-11,Tests complémentaires nécessaires.
COM-06786,CLOUD-2370,user0034,2025-12-25,Besoin de plus d'informations.
COM-06787,ECOM-928,user0010,2026-01-24,Attention au délai prévu.
COM-06788,BI-1975,user0019,2026-03-11,Le problème est reproduit en environnement de test.
COM-06789,BI-3426,user0030,2026-01-19,Le problème est reproduit en environnement de test.
COM-06790,MOB-2192,user0014,2026-02-23,Besoin de plus d'informations.
COM-06791,ECOM-756,user0043,2026-07-22,Le client demande une modification.
COM-06792,MOB-254,user0033,2025-10-21,Le problème est reproduit en environnement de test.
COM-06793,SEC-4553,user0046,2026-09-01,Attention au délai prévu.
COM-06794,ERP-3277,user0016,2026-08-21,Il faut vérifier ce comportement.
COM-06795,PORTAL-4521,user0038,2026-07-10,Le problème est reproduit en environnement de test.
COM-06796,CLOUD-4777,user0001,2025-12-04,Il faut vérifier ce comportement.
COM-06797,DATA-2649,user0050,2026-04-09,Le client demande une modification.
COM-06798,CLOUD-2426,user0002,2025-12-17,Il faut vérifier ce comportement.
COM-06799,CRM-2450,user0001,2026-01-02,Il faut vérifier ce comportement.
COM-06800,CLOUD-2713,user0009,2026-05-29,La fonctionnalité est prête pour les tests.
COM-06801,BANK-481,user0014,2025-10-29,Le développement avance correctement.
COM-06802,CLOUD-409,user0047,2025-09-26,Attention au délai prévu.
COM-06803,BANK-2170,user0025,2025-11-08,Le client demande une modification.
COM-06804,CLOUD-817,user0032,2026-01-24,Correction proposée dans la prochaine version.
COM-06805,ERP-779,user0043,2026-03-08,Correction proposée dans la prochaine version.
COM-06806,ECOM-2807,user0035,2026-06-21,Le développement avance correctement.
COM-06807,BANK-4900,user0040,2026-05-17,Le client demande une modification.
COM-06808,BI-2816,user0050,2025-10-27,Attention au délai prévu.
COM-06809,CLOUD-3865,user0041,2026-07-22,Le problème est reproduit en environnement de test.
COM-06810,BANK-3116,user0034,2025-10-15,Il faut vérifier ce comportement.
COM-06811,BANK-544,user0045,2025-10-17,Il faut vérifier ce comportement.
COM-06812,SEC-212,user0019,2026-07-25,Il faut vérifier ce comportement.
COM-06813,MOB-2074,user0022,2026-01-25,Il faut vérifier ce comportement.
COM-06814,DATA-3700,user0020,2026-08-28,Tests complémentaires nécessaires.
COM-06815,MOB-487,user0027,2026-05-20,Le client demande une modification.
COM-06816,CRM-3562,user0013,2026-02-23,La fonctionnalité est prête pour les tests.
COM-06817,ERP-695,user0006,2026-01-06,Le client demande une modification.
COM-06818,CRM-82,user0007,2026-07-06,Tests complémentaires nécessaires.
COM-06819,MOB-420,user0034,2026-05-30,Le client demande une modification.
COM-06820,CRM-4603,user0023,2026-01-15,Correction proposée dans la prochaine version.
COM-06821,ECOM-1993,user0005,2026-04-02,Correction proposée dans la prochaine version.
COM-06822,BANK-4586,user0038,2026-01-18,La fonctionnalité est prête pour les tests.
COM-06823,DATA-3056,user0029,2025-12-30,Il faut vérifier ce comportement.
COM-06824,BI-3825,user0042,2026-03-15,Tests complémentaires nécessaires.
COM-06825,BI-2496,user0016,2026-07-12,Attention au délai prévu.
COM-06826,PORTAL-2772,user0021,2026-06-05,Correction proposée dans la prochaine version.
COM-06827,BANK-1123,user0016,2026-08-15,Le problème est reproduit en environnement de test.
COM-06828,CLOUD-3636,user0015,2026-06-08,Correction proposée dans la prochaine version.
COM-06829,PORTAL-3747,user0039,2026-02-22,Il faut vérifier ce comportement.
COM-06830,ECOM-4348,user0001,2025-11-22,Le problème est reproduit en environnement de test.
COM-06831,DATA-2808,user0003,2025-10-31,Le problème est reproduit en environnement de test.
COM-06832,PORTAL-1257,user0028,2025-12-20,Attention au délai prévu.
COM-06833,PORTAL-2989,user0010,2026-02-15,Le problème semble corrigé.
COM-06834,MOB-1393,user0026,2026-08-20,Le client demande une modification.
COM-06835,PORTAL-4479,user0007,2025-11-14,Correction proposée dans la prochaine version.
COM-06836,BI-971,user0010,2025-10-18,Le problème est reproduit en environnement de test.
COM-06837,DATA-2095,user0014,2026-06-16,Le développement avance correctement.
COM-06838,CRM-2154,user0037,2026-07-02,Attention au délai prévu.
COM-06839,ERP-4152,user0021,2026-02-04,Attention au délai prévu.
COM-06840,BANK-2436,user0041,2025-12-16,Le client demande une modification.
COM-06841,DATA-697,user0046,2026-04-07,Correction proposée dans la prochaine version.
COM-06842,ERP-1072,user0012,2025-12-11,Le développement avance correctement.
COM-06843,SEC-3954,user0005,2026-06-13,Le développement avance correctement.
COM-06844,MOB-4442,user0050,2026-08-29,Le client demande une modification.
COM-06845,MOB-1212,user0023,2026-07-24,Attention au délai prévu.
COM-06846,CLOUD-2929,user0036,2026-08-01,Tests complémentaires nécessaires.
COM-06847,MOB-1267,user0035,2025-11-29,Le client demande une modification.
COM-06848,DATA-4120,user0034,2026-04-11,Il faut vérifier ce comportement.
COM-06849,PORTAL-2893,user0039,2026-08-20,Le développement avance correctement.
COM-06850,CRM-3570,user0047,2025-09-21,Il faut vérifier ce comportement.
COM-06851,CLOUD-4741,user0009,2026-07-04,Tests complémentaires nécessaires.
COM-06852,ERP-1271,user0049,2025-10-10,Le problème est reproduit en environnement de test.
COM-06853,SEC-607,user0017,2025-11-26,Le problème est reproduit en environnement de test.
COM-06854,DATA-3255,user0020,2026-07-24,Le problème semble corrigé.
COM-06855,DATA-2262,user0045,2025-11-01,Besoin de plus d'informations.
COM-06856,BANK-3429,user0017,2025-11-30,Il faut vérifier ce comportement.
COM-06857,PORTAL-3815,user0016,2025-12-08,Il faut vérifier ce comportement.
COM-06858,BI-2222,user0007,2026-05-14,Le développement avance correctement.
COM-06859,BANK-4156,user0041,2025-11-23,Le problème semble corrigé.
COM-06860,DATA-3972,user0035,2025-10-07,Correction proposée dans la prochaine version.
COM-06861,ERP-2512,user0026,2026-05-23,Il faut vérifier ce comportement.
COM-06862,BANK-4535,user0033,2025-09-23,Le client demande une modification.
COM-06863,BANK-2873,user0012,2025-11-27,Le client demande une modification.
COM-06864,BANK-1991,user0019,2026-03-23,La fonctionnalité est prête pour les tests.
COM-06865,ERP-1180,user0020,2026-06-04,Correction proposée dans la prochaine version.
COM-06866,MOB-3284,user0033,2026-03-30,Le développement avance correctement.
COM-06867,BI-658,user0032,2026-02-08,Le développement avance correctement.
COM-06868,DATA-4520,user0014,2026-05-06,Le problème semble corrigé.
